Well,X,Y,NTG
238-915,238,915,0.31084999999999996
238-916,238,916,0.2559
238-917,238,917,0.23125
238-918,238,918,0.2517
238-919,238,919,0.2517
238-920,238,920,0.24824999999999997
238-922,238,922,0.22505
238-923,238,923,0.23215000000000002
238-925,238,925,0.26525
238-926,238,926,0.26815
238-927,238,927,0.315
238-928,238,928,0.315
238-929,238,929,0.315
238-930,238,930,0.315
239-902,239,902,0.4119
239-903,239,903,0.4119
239-904,239,904,0.4119
239-905,239,905,0.39449999999999996
239-906,239,906,0.34335
239-907,239,907,0.34335
239-908,239,908,0.28354999999999997
239-909,239,909,0.28354999999999997
239-911,239,911,0.21539999999999998
239-912,239,912,0.3055
239-913,239,913,0.31084999999999996
239-914,239,914,0.31084999999999996
239-915,239,915,0.31084999999999996
239-916,239,916,0.31084999999999996
239-917,239,917,0.29655
239-918,239,918,0.2517
239-919,239,919,0.2517
239-920,239,920,0.24824999999999997
239-921,239,921,0.22505
239-923,239,923,0.23215000000000002
239-924,239,924,0.23215000000000002
239-925,239,925,0.26815
239-926,239,926,0.315
239-927,239,927,0.315
239-928,239,928,0.315
239-929,239,929,0.315
239-930,239,930,0.315
240-901,240,901,0.4441
240-902,240,902,0.4441
240-903,240,903,0.4441
240-904,240,904,0.4678
240-905,240,905,0.41664999999999996
240-906,240,906,0.34335
240-907,240,907,0.34335
240-908,240,908,0.34335
240-909,240,909,0.21539999999999998
240-910,240,910,0.21539999999999998
240-911,240,911,0.21539999999999998
240-912,240,912,0.3055
240-914,240,914,0.31084999999999996
240-915,240,915,0.31084999999999996
240-916,240,916,0.37615
240-917,240,917,0.29655
240-918,240,918,0.29655
240-919,240,919,0.31579999999999997
240-920,240,920,0.2539
240-921,240,921,0.24775000000000003
240-922,240,922,0.228
240-923,240,923,0.228
240-924,240,924,0.26815
240-925,240,925,0.26815
240-927,240,927,0.315
240-929,240,929,0.315
240-930,240,930,0.36860000000000004
241-901,241,901,0.4441
241-902,241,902,0.4441
241-903,241,903,0.4441
241-904,241,904,0.41664999999999996
241-905,241,905,0.41664999999999996
241-906,241,906,0.25515
241-908,241,908,0.25515
241-909,241,909,0.2752
241-911,241,911,0.21539999999999998
241-912,241,912,0.3072
241-913,241,913,0.3072
241-914,241,914,0.3218
241-915,241,915,0.37615
241-916,241,916,0.37615
241-917,241,917,0.31579999999999997
241-918,241,918,0.31579999999999997
241-919,241,919,0.31579999999999997
241-920,241,920,0.25685
241-923,241,923,0.25685
241-924,241,924,0.264
241-925,241,925,0.28625
241-926,241,926,0.28625
241-927,241,927,0.315
241-928,241,928,0.36860000000000004
241-929,241,929,0.36860000000000004
241-930,241,930,0.36860000000000004
242-901,242,901,0.4441
242-902,242,902,0.4441
242-904,242,904,0.3385
242-905,242,905,0.3385
242-906,242,906,0.25515
242-908,242,908,0.25515
242-909,242,909,0.19705
242-910,242,910,0.28685
242-911,242,911,0.28685
242-912,242,912,0.2317
242-913,242,913,0.3218
242-914,242,914,0.3218
242-915,242,915,0.37615
242-916,242,916,0.37615
242-917,242,917,0.30465
242-919,242,919,0.30465
242-920,242,920,0.26545
242-921,242,921,0.25685
242-922,242,922,0.25685
242-923,242,923,0.30205000000000004
242-924,242,924,0.25935
242-925,242,925,0.28625
242-926,242,926,0.28625
242-927,242,927,0.33985
242-928,242,928,0.36860000000000004
242-929,242,929,0.36860000000000004
242-930,242,930,0.36860000000000004
243-901,243,901,0.4441
243-902,243,902,0.4441
243-903,243,903,0.495
243-904,243,904,0.3393
243-905,243,905,0.3393
243-906,243,906,0.1778
243-908,243,908,0.1778
243-909,243,909,0.1778
243-910,243,910,0.28685
243-911,243,911,0.30145
243-912,243,912,0.30145
243-913,243,913,0.30145
243-914,243,914,0.3218
243-915,243,915,0.30065
243-916,243,916,0.30065
243-917,243,917,0.30465
243-918,243,918,0.30465
243-919,243,919,0.30465
243-920,243,920,0.25635
243-921,243,921,0.25635
243-922,243,922,0.3127000000000001
243-923,243,923,0.3954500000000001
243-924,243,924,0.32430000000000003
243-925,243,925,0.33255
243-927,243,927,0.33985
243-929,243,929,0.39080000000000004
243-930,243,930,0.39080000000000004
244-901,244,901,0.495
244-902,244,902,0.495
244-903,244,903,0.495
244-904,244,904,0.495
244-905,244,905,0.3343
244-906,244,906,0.3343
244-907,244,907,0.22525
244-908,244,908,0.22525
244-909,244,909,0.31425
244-910,244,910,0.36729999999999996
244-913,244,913,0.30145
244-914,244,914,0.30145
244-915,244,915,0.30065
244-916,244,916,0.30065
244-917,244,917,0.30465
244-918,244,918,0.30465
244-919,244,919,0.25635
244-922,244,922,0.3127000000000001
244-924,244,924,0.3954500000000001
244-925,244,925,0.33255
244-926,244,926,0.33255
244-928,244,928,0.39080000000000004
244-929,244,929,0.39080000000000004
244-930,244,930,0.39080000000000004
245-901,245,901,0.495
245-902,245,902,0.495
245-903,245,903,0.495
245-904,245,904,0.495
245-905,245,905,0.3343
245-906,245,906,0.38095
245-907,245,907,0.22525
245-909,245,909,0.32494999999999996
245-910,245,910,0.36729999999999996
245-912,245,912,0.31215
245-913,245,913,0.31215
245-914,245,914,0.31215
245-915,245,915,0.31215
245-916,245,916,0.30065
245-917,245,917,0.30465
245-918,245,918,0.30465
245-919,245,919,0.25635
245-920,245,920,0.25635
245-921,245,921,0.25635
245-922,245,922,0.34115
245-924,245,924,0.3954500000000001
245-925,245,925,0.35275
245-926,245,926,0.33255
245-927,245,927,0.39080000000000004
245-928,245,928,0.39080000000000004
245-929,245,929,0.39080000000000004
245-930,245,930,0.39080000000000004
246-901,246,901,0.495
246-902,246,902,0.495
246-903,246,903,0.495
246-904,246,904,0.495
246-906,246,906,0.38095
246-907,246,907,0.38095
246-908,246,908,0.38095
246-909,246,909,0.32494999999999996
246-910,246,910,0.32494999999999996
246-911,246,911,0.36729999999999996
246-912,246,912,0.31215
246-913,246,913,0.31215
246-914,246,914,0.31215
246-915,246,915,0.31215
246-916,246,916,0.30065
246-917,246,917,0.30465
246-918,246,918,0.25635
246-919,246,919,0.25635
246-920,246,920,0.25635
246-921,246,921,0.31255
246-922,246,922,0.3953
246-924,246,924,0.3953
246-925,246,925,0.3953
246-926,246,926,0.33255
246-927,246,927,0.39080000000000004
246-928,246,928,0.39080000000000004
246-929,246,929,0.39080000000000004
246-930,246,930,0.39080000000000004
