Well,X,Y,NTG
231-917,231,917,0.3755315261039449
231-918,231,918,0.37183696168276015
231-919,231,919,0.36537989373017865
231-921,231,921,0.31015844140178217
231-922,231,922,0.2943430981017414
231-923,231,923,0.3012018626600774
231-924,231,924,0.31616197246483146
231-925,231,925,0.3281055740849066
231-926,231,926,0.3319237843012868
231-927,231,927,0.32985484744589577
231-928,231,928,0.3257873921065748
232-901,232,901,0.5424767201290095
232-902,232,902,0.5293570894575907
232-903,232,903,0.5033867554144607
232-904,232,904,0.46255761020609754
232-905,232,905,0.41007806237405475
232-906,232,906,0.35290642085525903
232-907,232,907,0.29998172285564806
232-908,232,908,0.261805803468949
232-909,232,909,0.24590219346556097
232-912,232,912,0.30399345352826046
232-913,232,913,0.3285868784274353
232-914,232,914,0.3471997206651736
232-915,232,915,0.3579972556781108
232-916,232,916,0.3609010333084868
232-918,232,918,0.3514979534115579
232-919,232,919,0.34053855390642074
232-920,232,920,0.32038985044396995
232-921,232,921,0.29272766357227553
232-922,232,922,0.27814121860421803
232-923,232,923,0.2812818435455675
232-924,232,924,0.29219414309831393
232-925,232,925,0.30122126245438174
232-926,232,926,0.3031555877456604
232-927,232,927,0.29719550685263485
232-928,232,928,0.2843960452186671
232-930,232,930,0.26581799739304124
233-901,233,901,0.5618905873313764
233-902,233,902,0.5576614562005844
233-903,233,903,0.5367320397742219
233-904,233,904,0.49409771913533973
233-905,233,905,0.43619727489603477
233-906,233,906,0.3741264550401979
233-907,233,907,0.3175013008298677
233-908,233,908,0.27420632293356917
233-909,233,909,0.24945473888807612
233-910,233,910,0.24475317779954864
233-911,233,911,0.25708565215145285
233-912,233,912,0.27765008245105705
233-913,233,913,0.30047034277141194
233-914,233,914,0.3213813933045895
233-915,233,915,0.3352856062694016
233-916,233,916,0.33859764554140526
233-917,233,917,0.3330336361616064
233-918,233,918,0.3218328405620676
233-919,233,919,0.305188935216151
233-920,233,920,0.2823048297350441
233-921,233,921,0.26078842388865286
233-922,233,922,0.25522609646877026
233-923,233,923,0.26268778161325024
233-924,233,924,0.27390883848588565
233-925,233,925,0.2820197930528252
233-926,233,926,0.2828093467054362
233-927,233,927,0.27532164260683345
233-928,233,928,0.26179083401857284
233-929,233,929,0.2499709651852111
233-930,233,930,0.2515362817344471
234-901,234,901,0.5671779606896905
234-902,234,902,0.5738297520629914
234-903,234,903,0.5614104311320816
234-904,234,904,0.5165965988763475
234-905,234,905,0.4541925022552604
234-906,234,906,0.3898718894982096
234-907,234,907,0.3315197584898151
234-908,234,908,0.28455994425952014
234-909,234,909,0.25313900380342247
234-910,234,910,0.2391117711207933
234-911,234,911,0.24072526728658872
234-912,234,912,0.2532564622673892
234-913,234,913,0.2725137285628527
234-914,234,914,0.2949159525062104
234-915,234,915,0.31222994502971524
234-916,234,916,0.3143997330306565
234-917,234,917,0.30553253455376783
234-918,234,918,0.2915674624735667
234-919,234,919,0.274305709294298
234-920,234,920,0.2533523709145964
234-922,234,922,0.23971450759811397
234-923,234,923,0.2528184552890993
234-924,234,924,0.2656737619459246
234-925,234,925,0.27424038280467933
234-926,234,926,0.275136565840306
234-927,234,927,0.26875114079586737
234-928,234,928,0.25899398587717926
234-929,234,929,0.2524498676515208
234-930,234,930,0.25528131429589607
235-901,235,901,0.5502237399398169
235-902,235,902,0.5638241138473674
235-904,235,904,0.5150525168249338
235-905,235,905,0.45475980687438167
235-906,235,906,0.39488914759359517
235-907,235,907,0.3389830626808177
235-908,235,908,0.29064008714052747
235-909,235,909,0.25429346700146027
235-910,235,910,0.23311678957593784
235-911,235,911,0.22674925000971413
235-912,235,912,0.2315870698374809
235-913,235,913,0.24449161660143126
235-914,235,914,0.2651681122902474
235-916,235,916,0.288282818451961
235-917,235,917,0.27867774289942204
235-918,235,918,0.26580064566259143
235-919,235,919,0.2549779067418614
235-920,235,920,0.24594320496410393
235-921,235,921,0.2383235348854491
235-922,235,922,0.24256176971394883
235-923,235,923,0.25625587978412856
235-925,235,925,0.27845362079016134
235-926,235,926,0.2788361580130081
235-927,235,927,0.2738571239378196
235-928,235,928,0.267757894572922
235-929,235,929,0.2650207159083884
235-930,235,930,0.26918866316227863
236-901,236,901,0.5094402128056146
236-902,236,902,0.5183856730825056
236-903,236,903,0.5124729503383989
236-904,236,904,0.479606632564348
236-905,236,905,0.43679117405379486
236-906,236,906,0.39063424965430826
236-907,236,907,0.34149124531365516
236-908,236,908,0.2933455887534393
236-909,236,909,0.2531775964055427
236-910,236,910,0.22752532138462023
236-911,236,911,0.21762825044095102
236-912,236,912,0.21799220529042707
236-913,236,913,0.22230649190823293
236-914,236,914,0.23333014583877087
236-915,236,915,0.2537696336105615
236-916,236,916,0.2631149139587521
236-917,236,917,0.25779671428090234
236-918,236,918,0.24690560418126406
236-919,236,919,0.24464968610791615
236-920,236,920,0.25374718413214037
236-921,236,921,0.25052948331771585
236-922,236,922,0.2507540943068296
236-923,236,923,0.2655277729201435
236-924,236,924,0.28356919908670175
236-925,236,925,0.2891415373957198
236-926,236,926,0.28752354457941554
236-927,236,927,0.2844479463465124
236-928,236,928,0.2820974011283184
236-929,236,929,0.28283020505582
236-930,236,930,0.2886943402205695
237-901,237,901,0.45684366648564634
237-902,237,902,0.4604346228296663
237-903,237,903,0.45569934543592083
237-905,237,905,0.41596066630211226
237-906,237,906,0.38630614907305727
237-907,237,907,0.3445552888364105
237-908,237,908,0.2956293494898006
237-909,237,909,0.25080930205627006
237-910,237,910,0.22317636169401744
237-911,237,911,0.21738857416163526
237-912,237,912,0.22321749553963777
237-913,237,913,0.22571641786570318
237-915,237,915,0.2455826409415316
237-916,237,916,0.25769562461818474
237-917,237,917,0.25415099127958785
237-918,237,918,0.24213406457297149
237-921,237,921,0.2505580889145236
237-922,237,922,0.244934238629404
237-923,237,923,0.25983705527603895
237-925,237,925,0.28908228557109794
237-926,237,926,0.2919848974885051
237-927,237,927,0.29488499244310873
237-928,237,928,0.2978961776793474
237-929,237,929,0.3027370614906024
237-930,237,930,0.3109955007326528
238-901,238,901,0.4100163777934398
238-902,238,902,0.4155681323175031
238-903,238,903,0.4214292295052964
238-904,238,904,0.41857421710058773
238-905,238,905,0.4103159883081169
238-906,238,906,0.3907949333396239
238-908,238,908,0.3003372300630893
238-909,238,909,0.24759713822204965
238-910,238,910,0.21870962337646205
238-911,238,911,0.22716184183895827
238-912,238,912,0.2538815498371818
238-913,238,913,0.2725462706726587
238-914,238,914,0.27681366936046903
238-915,238,915,0.28129883136335465
238-916,238,916,0.2822573760451319
238-917,238,917,0.2745719210524009
238-918,238,918,0.2618171786224597
238-919,238,919,0.25466989067164914
238-920,238,920,0.25222295473716105
238-922,238,922,0.22614656740379946
238-923,238,923,0.23318811682346663
238-925,238,925,0.27062206252823806
238-926,238,926,0.29017010988355896
238-927,238,927,0.30331818537669886
238-928,238,928,0.3131279927372459
238-929,238,929,0.3229159731567881
238-930,238,930,0.3344091845988091
239-902,239,902,0.4009784697994192
239-903,239,903,0.4151336608966396
239-904,239,904,0.41971084981098983
239-905,239,905,0.4159243078928547
239-906,239,906,0.4020012778896813
239-907,239,907,0.3672188560245644
239-908,239,908,0.30726479976239673
239-909,239,909,0.2448371877851816
239-911,239,911,0.24385071066508246
239-912,239,912,0.3001333351432489
239-913,239,913,0.34342167319895545
239-914,239,914,0.34807078599659746
239-915,239,915,0.33622103966543593
239-916,239,916,0.32360440738911356
239-917,239,917,0.3101865016005263
239-918,239,918,0.2951198276594931
239-919,239,919,0.27958346832341796
239-920,239,920,0.2606282885127822
239-921,239,921,0.23584786242837152
239-923,239,923,0.21735559423002826
239-924,239,924,0.2307280852010587
239-925,239,925,0.2596349219702123
239-926,239,926,0.28991018150598347
239-927,239,927,0.31096049712209517
239-928,239,928,0.3270897067073433
239-929,239,929,0.3425682585891021
239-930,239,930,0.35815807181433534
240-901,240,901,0.41741669110076174
240-902,240,902,0.424894275170292
240-903,240,903,0.43331539688801257
240-904,240,904,0.42936393890573044
240-905,240,905,0.416769321630472
240-906,240,906,0.4030438994054464
240-907,240,907,0.3744278755957211
240-908,240,908,0.3055670505748722
240-909,240,909,0.24009015314312165
240-910,240,910,0.21906456906464378
240-911,240,911,0.259007314085526
240-912,240,912,0.3324554717865702
240-914,240,914,0.3942842952172141
240-915,240,915,0.374970204916079
240-916,240,916,0.35838253416243315
240-917,240,917,0.3445220300089247
240-918,240,918,0.32888768662179757
240-919,240,919,0.30867943348827476
240-920,240,920,0.2846058546710619
240-921,240,921,0.25573065888629865
240-922,240,922,0.22640932521350976
240-923,240,923,0.21734245656221463
240-924,240,924,0.22917457079520176
240-925,240,925,0.25642406322372935
240-927,240,927,0.3156434905484531
240-929,240,929,0.36188296242795737
240-930,240,930,0.38230218663149174
241-901,241,901,0.4667399845139002
241-902,241,902,0.47018915490907887
241-903,241,903,0.4662556189406857
241-904,241,904,0.4383724624670329
241-905,241,905,0.39594908395913464
241-906,241,906,0.3569704992730216
241-908,241,908,0.2625316694838258
241-909,241,909,0.22131525694021725
241-911,241,911,0.26217805035040165
241-912,241,912,0.3230896226827733
241-913,241,913,0.3710877924639373
241-914,241,914,0.38297614038832783
241-915,241,915,0.37687625658868384
241-916,241,916,0.3698456321244368
241-917,241,917,0.3638660327959724
241-918,241,918,0.35235196905416943
241-919,241,919,0.3290533948111587
241-920,241,920,0.30277501521820405
241-923,241,923,0.22800660933427697
241-924,241,924,0.23507047471505338
241-925,241,925,0.252035233378753
241-926,241,926,0.2794224410588715
241-927,241,927,0.31417848424952055
241-928,241,928,0.35089605388631107
241-929,241,929,0.38262613404298484
241-930,241,930,0.4075511868490507
242-901,242,901,0.5163773378797885
242-902,242,902,0.5147695207057907
242-904,242,904,0.44268891037763325
242-905,242,905,0.3624427611597696
242-906,242,906,0.2689218449830726
242-908,242,908,0.18498868709633953
242-909,242,909,0.20736512776738003
242-910,242,910,0.23758890392090137
242-911,242,911,0.2698580965934845
242-912,242,912,0.29344134822239454
242-913,242,913,0.3160424074160817
242-914,242,914,0.335165314741392
242-915,242,915,0.34704936663828967
242-916,242,916,0.3546960008150357
242-917,242,917,0.3592537681108987
242-919,242,919,0.3269314358458175
242-920,242,920,0.29689652674450606
242-921,242,921,0.27355988253345576
242-922,242,922,0.25744701598923525
242-923,242,923,0.25500532611275073
242-924,242,924,0.2555261233656898
242-925,242,925,0.25542702995363875
242-926,242,926,0.27067687373387006
242-927,242,927,0.3163282091196953
242-928,242,928,0.36870955245665726
242-929,242,929,0.407413040200451
242-930,242,930,0.43429727801045903
243-901,243,901,0.5576806470989766
243-902,243,902,0.5453823460825049
243-903,243,903,0.5135437492370905
243-904,243,904,0.4470164250557005
243-905,243,905,0.35338704422893485
243-906,243,906,0.2504951188981437
243-908,243,908,0.17880150750663404
243-909,243,909,0.2277116325086439
243-910,243,910,0.2829103665856696
243-911,243,911,0.29911987718285893
243-912,243,912,0.2642031974624075
243-913,243,913,0.25932868520854413
243-914,243,914,0.2818298795050307
243-915,243,915,0.3051974805387161
243-916,243,916,0.32225227791485844
243-917,243,917,0.3307011891816203
243-918,243,918,0.3249727529341222
243-919,243,919,0.30117435542900495
243-920,243,920,0.2737228612489728
243-921,243,921,0.26356947761303484
243-922,243,922,0.2811654413904128
243-923,243,923,0.3009976361393356
243-924,243,924,0.3003632680077244
243-925,243,925,0.2841833084766616
243-927,243,927,0.3378111789302549
243-929,243,929,0.43542207749946815
243-930,243,930,0.46105223273227924
244-901,244,901,0.5921841417477935
244-902,244,902,0.5707507383737429
244-903,244,903,0.5312583779582916
244-904,244,904,0.46644438242743647
244-905,244,905,0.3801625516243483
244-906,244,906,0.28995822470109545
244-907,244,907,0.22720212125501327
244-908,244,908,0.22066576990532027
244-909,244,909,0.2720831948214588
244-910,244,910,0.3400594882246022
244-913,244,913,0.22914944195460318
244-914,244,914,0.2486614981993771
244-915,244,915,0.27189282453056474
244-916,244,916,0.2893377712128642
244-917,244,917,0.2967536345987656
244-918,244,918,0.2910157642415714
244-919,244,919,0.27320938711846443
244-922,244,922,0.31729935174356605
244-924,244,924,0.3662940314293994
244-925,244,925,0.34342271331606167
244-926,244,926,0.3429900869049147
244-928,244,928,0.4273400095009432
244-929,244,929,0.4606229252923466
244-930,244,930,0.48510465282004844
245-901,245,901,0.6242644499462031
245-902,245,902,0.5987249782224175
245-903,245,903,0.5595577820735791
245-904,245,904,0.5033788067743714
245-905,245,905,0.43099425036302463
245-906,245,906,0.3516111606785408
245-907,245,907,0.2901411218154486
245-909,245,909,0.3163330557712829
245-910,245,910,0.3724088634564424
245-912,245,912,0.29879456532783877
245-913,245,913,0.2524439735545494
245-914,245,914,0.24885260520596653
245-915,245,915,0.2590616648146151
245-916,245,916,0.2692558069704314
245-917,245,917,0.2732662968242354
245-918,245,918,0.26906756110957364
245-919,245,919,0.259783052839309
245-920,245,920,0.25667559454999544
245-921,245,921,0.28136361663289344
245-922,245,922,0.34878010907925194
245-924,245,924,0.41152052985178056
245-925,245,925,0.3927353976851675
245-926,245,926,0.3949805742596917
245-927,245,927,0.4205738474148415
245-928,245,928,0.4528946309340167
245-929,245,929,0.48167775102898247
245-930,245,930,0.505458123355897
246-901,246,901,0.6557524298400423
246-902,246,902,0.6292932085514913
246-903,246,903,0.5934763106383016
246-904,246,904,0.5471697470962305
246-906,246,906,0.41955201740566395
246-907,246,907,0.36320902963625734
246-908,246,908,0.34201635160882127
246-909,246,909,0.3608725032195572
246-910,246,910,0.3884067052519029
246-911,246,911,0.38337987060002376
246-912,246,912,0.33642556619374364
246-913,246,913,0.2915255426213559
246-914,246,914,0.27053289704248673
246-915,246,915,0.2654291403129474
246-916,246,916,0.26569532203440205
246-917,246,917,0.2651818431135151
246-918,246,918,0.26218277156290926
246-919,246,919,0.25975630133744243
246-920,246,920,0.26606028944764626
246-921,246,921,0.29103868467019156
246-922,246,922,0.33290642890402733
246-924,246,924,0.39681547418515795
246-925,246,925,0.40836967850993666
246-926,246,926,0.4221549428367082
246-927,246,927,0.4450898241520411
246-928,246,928,0.47253399633608506
246-929,246,929,0.49905946176688154
246-930,246,930,0.5226645726070593
