Well,X,Y,NTG
237-909,237,909,0.31062
237-910,237,910,0.28118
237-911,237,911,0.28118
237-912,237,912,0.26798
237-913,237,913,0.26798
237-915,237,915,0.28250000000000003
237-916,237,916,0.28250000000000003
237-917,237,917,0.24928000000000003
237-918,237,918,0.24927999999999995
237-921,237,921,0.23764
237-922,237,922,0.24918000000000004
237-923,237,923,0.25004
237-925,237,925,0.26198
237-926,237,926,0.28602
237-927,237,927,0.28602000000000005
237-928,237,928,0.28602000000000005
237-929,237,929,0.28558000000000006
237-930,237,930,0.29686
238-901,238,901,0.44794
238-902,238,902,0.44794
238-903,238,903,0.44794
238-904,238,904,0.44794
238-905,238,905,0.41459999999999997
238-906,238,906,0.3026
238-908,238,908,0.31062
238-909,238,909,0.2589
238-910,238,910,0.28117999999999993
238-911,238,911,0.28118
238-912,238,912,0.26798
238-913,238,913,0.26798
238-914,238,914,0.26798
238-915,238,915,0.30044
238-916,238,916,0.28250000000000003
238-917,238,917,0.24928000000000003
238-918,238,918,0.2628
238-919,238,919,0.24602
238-920,238,920,0.24602
238-922,238,922,0.24918
238-923,238,923,0.24917999999999996
238-925,238,925,0.26198
238-926,238,926,0.28602000000000005
238-927,238,927,0.28602
238-928,238,928,0.28602
238-929,238,929,0.31171999999999994
238-930,238,930,0.30818
239-902,239,902,0.44794
239-903,239,903,0.44794
239-904,239,904,0.4021
239-905,239,905,0.35985999999999996
239-906,239,906,0.30260000000000004
239-907,239,907,0.3026
239-908,239,908,0.2589
239-909,239,909,0.2589
239-911,239,911,0.28118
239-912,239,912,0.26798
239-913,239,913,0.26798
239-914,239,914,0.26798
239-915,239,915,0.30044
239-916,239,916,0.30043999999999993
239-917,239,917,0.29601999999999995
239-918,239,918,0.27324
239-919,239,919,0.24602
239-920,239,920,0.24602
239-921,239,921,0.24582
239-923,239,923,0.24354
239-924,239,924,0.25548000000000004
239-925,239,925,0.27588
239-926,239,926,0.28842
239-927,239,927,0.28842
239-928,239,928,0.31102
239-929,239,929,0.31102
239-930,239,930,0.33864
240-901,240,901,0.44392
240-902,240,902,0.44392
240-903,240,903,0.4021
240-904,240,904,0.4021
240-905,240,905,0.35985999999999996
240-906,240,906,0.29558
240-907,240,907,0.2512
240-908,240,908,0.2589
240-909,240,909,0.2589
240-910,240,910,0.30296
240-911,240,911,0.3036
240-912,240,912,0.25976
240-914,240,914,0.25976
240-915,240,915,0.30208
240-916,240,916,0.29601999999999995
240-917,240,917,0.29828
240-918,240,918,0.27324
240-919,240,919,0.27324000000000004
240-920,240,920,0.26376
240-921,240,921,0.24581999999999998
240-922,240,922,0.24184
240-923,240,923,0.24184
240-924,240,924,0.25548000000000004
240-925,240,925,0.26628
240-927,240,927,0.31101999999999996
240-929,240,929,0.33864
240-930,240,930,0.33864
241-901,241,901,0.36682
241-902,241,902,0.36682
241-903,241,903,0.36682000000000003
241-904,241,904,0.31542
241-905,241,905,0.30846
241-906,241,906,0.30846
241-908,241,908,0.22393999999999997
241-909,241,909,0.22394000000000003
241-911,241,911,0.28619999999999995
241-912,241,912,0.2862
241-913,241,913,0.28619999999999995
241-914,241,914,0.28802
241-915,241,915,0.28802
241-916,241,916,0.29222
241-917,241,917,0.30426
241-918,241,918,0.27222
241-919,241,919,0.27084
241-920,241,920,0.26838
241-923,241,923,0.2781
241-924,241,924,0.26102
241-925,241,925,0.27882
241-926,241,926,0.33863999999999994
241-927,241,927,0.33863999999999994
241-928,241,928,0.33864
241-929,241,929,0.33864
241-930,241,930,0.33864
242-901,242,901,0.39816
242-902,242,902,0.3777
242-904,242,904,0.33578
242-905,242,905,0.33578
242-906,242,906,0.29216
242-908,242,908,0.23557999999999998
242-909,242,909,0.25251999999999997
242-910,242,910,0.24213999999999997
242-911,242,911,0.31906
242-912,242,912,0.31906
242-913,242,913,0.31906
242-914,242,914,0.31446
242-915,242,915,0.34664
242-916,242,916,0.30589999999999995
242-917,242,917,0.30832
242-919,242,919,0.27627999999999997
242-920,242,920,0.27627999999999997
242-921,242,921,0.27868000000000004
242-922,242,922,0.27868
242-923,242,923,0.3126
242-924,242,924,0.29064
242-925,242,925,0.31202
242-926,242,926,0.33864
242-927,242,927,0.33863999999999994
242-928,242,928,0.33864
242-929,242,929,0.33864
242-930,242,930,0.33864
243-901,243,901,0.34676000000000007
243-902,243,902,0.34676000000000007
243-903,243,903,0.33578
243-904,243,904,0.33578
243-905,243,905,0.33578
243-906,243,906,0.29016000000000003
243-908,243,908,0.23557999999999998
243-909,243,909,0.24024
243-910,243,910,0.29398
243-911,243,911,0.29398
243-912,243,912,0.31906
243-913,243,913,0.31906
243-914,243,914,0.34664
243-915,243,915,0.34664
243-916,243,916,0.32189999999999996
243-917,243,917,0.30832
243-918,243,918,0.27627999999999997
243-919,243,919,0.27627999999999997
243-920,243,920,0.27628
243-921,243,921,0.27868000000000004
243-922,243,922,0.27868000000000004
243-923,243,923,0.31260000000000004
243-924,243,924,0.3136
243-925,243,925,0.37082
243-927,243,927,0.33864
243-929,243,929,0.33864
243-930,243,930,0.33864
244-901,244,901,0.34676000000000007
244-902,244,902,0.34676
244-903,244,903,0.33578
244-904,244,904,0.3235
244-905,244,905,0.3235
244-906,244,906,0.29016
244-907,244,907,0.29016
244-908,244,908,0.26348
244-909,244,909,0.27242
244-910,244,910,0.29398
244-913,244,913,0.31906
244-914,244,914,0.34664
244-915,244,915,0.34664
244-916,244,916,0.32189999999999996
244-917,244,917,0.27812
244-918,244,918,0.27627999999999997
244-919,244,919,0.3022600000000001
244-922,244,922,0.33406
244-924,244,924,0.36454000000000003
244-925,244,925,0.36454
244-926,244,926,0.37082000000000004
244-928,244,928,0.33864
244-929,244,929,0.33864
244-930,244,930,0.33864
245-901,245,901,0.34676000000000007
245-902,245,902,0.3235
245-903,245,903,0.3235
245-904,245,904,0.3235
245-905,245,905,0.3235
245-906,245,906,0.29016
245-907,245,907,0.29016
245-909,245,909,0.28628
245-910,245,910,0.28628
245-912,245,912,0.29398
245-913,245,913,0.29398
245-914,245,914,0.34663999999999995
245-915,245,915,0.31804
245-916,245,916,0.31804
245-917,245,917,0.27812
245-918,245,918,0.31364
245-919,245,919,0.33172000000000007
245-920,245,920,0.3340600000000001
245-921,245,921,0.3340600000000001
245-922,245,922,0.33406
245-924,245,924,0.33952
245-925,245,925,0.36454000000000003
245-926,245,926,0.37082000000000004
245-927,245,927,0.37082000000000004
245-928,245,928,0.36524
245-929,245,929,0.33864
245-930,245,930,0.33864
246-901,246,901,0.36574
246-902,246,902,0.3235
246-903,246,903,0.3235
246-904,246,904,0.3235
246-906,246,906,0.3235
246-907,246,907,0.2991
246-908,246,908,0.33502
246-909,246,909,0.28628
246-910,246,910,0.28628
246-911,246,911,0.28628
246-912,246,912,0.29398
246-913,246,913,0.29398
246-914,246,914,0.34663999999999995
246-915,246,915,0.31804
246-916,246,916,0.31804
246-917,246,917,0.29613999999999996
246-918,246,918,0.33165999999999995
246-919,246,919,0.33165999999999995
246-920,246,920,0.33406
246-921,246,921,0.33406
246-922,246,922,0.33405999999999997
246-924,246,924,0.33952
246-925,246,925,0.36454
246-926,246,926,0.36454000000000003
246-927,246,927,0.37076000000000003
246-928,246,928,0.37076000000000003
246-929,246,929,0.3538
246-930,246,930,0.3538
