Well,X,Y,NTG
240-922,240,922,0.2189
240-923,240,923,0.2454
240-924,240,924,0.2454
240-925,240,925,0.2909
240-927,240,927,0.2909
240-929,240,929,0.2674
240-930,240,930,0.2674
241-901,241,901,0.3882
241-902,241,902,0.3882
241-903,241,903,0.5
241-904,241,904,0.5
241-905,241,905,0.5
241-906,241,906,0.3333
241-908,241,908,0.2562
241-909,241,909,0.2171
241-911,241,911,0.3973
241-912,241,912,0.3973
241-913,241,913,0.3973
241-914,241,914,0.3973
241-915,241,915,0.3973
241-916,241,916,0.3973
241-917,241,917,0.3973
241-918,241,918,0.3973
241-919,241,919,0.2766
241-920,241,920,0.2766
241-923,241,923,0.2454
241-924,241,924,0.2454
241-925,241,925,0.2909
241-926,241,926,0.2909
241-927,241,927,0.2909
241-928,241,928,0.3391
241-929,241,929,0.2674
241-930,241,930,0.2674
242-901,242,901,0.3882
242-902,242,902,0.3882
242-904,242,904,0.5
242-905,242,905,0.5
242-906,242,906,0.177
242-908,242,908,0.2719
242-909,242,909,0.2719
242-910,242,910,0.2719
242-911,242,911,0.3566
242-912,242,912,0.2463
242-913,242,913,0.2463
242-914,242,914,0.2463
242-915,242,915,0.2463
242-916,242,916,0.355
242-917,242,917,0.355
242-919,242,919,0.2766
242-920,242,920,0.2766
242-921,242,921,0.2766
242-922,242,922,0.2371
242-923,242,923,0.2454
242-924,242,924,0.2454
242-925,242,925,0.2816
242-926,242,926,0.2816
242-927,242,927,0.2816
242-928,242,928,0.3981
242-929,242,929,0.3981
242-930,242,930,0.3981
243-901,243,901,0.3882
243-902,243,902,0.3882
243-903,243,903,0.5
243-904,243,904,0.5
243-905,243,905,0.5
243-906,243,906,0.1786
243-908,243,908,0.2719
243-909,243,909,0.2719
243-910,243,910,0.2719
243-911,243,911,0.3566
243-912,243,912,0.2463
243-913,243,913,0.2463
243-914,243,914,0.2463
243-915,243,915,0.2463
243-916,243,916,0.355
243-917,243,917,0.355
243-918,243,918,0.355
243-919,243,919,0.2543
243-920,243,920,0.2543
243-921,243,921,0.2584
243-922,243,922,0.2371
243-923,243,923,0.2454
243-924,243,924,0.2454
243-925,243,925,0.2816
243-927,243,927,0.2816
243-929,243,929,0.3981
243-930,243,930,0.3981
244-901,244,901,0.3882
244-902,244,902,0.3882
244-903,244,903,0.5
244-904,244,904,0.5
244-905,244,905,0.5
244-906,244,906,0.1786
244-907,244,907,0.1786
244-908,244,908,0.2719
244-909,244,909,0.2719
244-910,244,910,0.2719
244-913,244,913,0.2463
244-914,244,914,0.2463
244-915,244,915,0.2463
244-916,244,916,0.355
244-917,244,917,0.355
244-918,244,918,0.355
244-919,244,919,0.2543
244-922,244,922,0.2371
244-924,244,924,0.3670000000000001
244-925,244,925,0.3670000000000001
244-926,244,926,0.3835
244-928,244,928,0.3835
244-929,244,929,0.3835
244-930,244,930,0.3835
245-901,245,901,0.3882
245-902,245,902,0.3882
245-903,245,903,0.49
245-904,245,904,0.49
245-905,245,905,0.49
245-906,245,906,0.1786
245-907,245,907,0.1786
245-909,245,909,0.2719
245-910,245,910,0.2719
245-912,245,912,0.2463
245-913,245,913,0.2463
245-914,245,914,0.2463
245-915,245,915,0.2463
245-916,245,916,0.355
245-917,245,917,0.355
245-918,245,918,0.355
245-919,245,919,0.2543
245-920,245,920,0.2543
245-921,245,921,0.2584
245-922,245,922,0.2371
245-924,245,924,0.4239
245-925,245,925,0.4239
245-926,245,926,0.4239
245-927,245,927,0.4239
245-928,245,928,0.4239
245-929,245,929,0.4239
245-930,245,930,0.4239
246-901,246,901,0.3882
246-902,246,902,0.3882
246-903,246,903,0.49
246-904,246,904,0.49
246-906,246,906,0.1786
246-907,246,907,0.1786
246-908,246,908,0.2719
246-909,246,909,0.2719
246-910,246,910,0.2719
246-911,246,911,0.378
246-912,246,912,0.2463
246-913,246,913,0.2463
246-914,246,914,0.2463
246-915,246,915,0.2463
246-916,246,916,0.355
246-917,246,917,0.355
246-918,246,918,0.355
246-919,246,919,0.2543
246-920,246,920,0.2543
246-921,246,921,0.2584
246-922,246,922,0.2371
246-924,246,924,0.3667
246-925,246,925,0.3667
246-926,246,926,0.3667
246-927,246,927,0.3667
246-928,246,928,0.3667
246-929,246,929,0.3667
246-930,246,930,0.3667
